"","state_lga","ward_lga","ki_coverage","settlement_ward_lga","C_info_state","C_info_lga","C_info_ward","C_info_settlement","D_D1_hc_now","D_D1_hc_remain_perc","D_D1_insurgents_settlements","D_D1_community_leadership","D_D1_community_leadership_groups_youth","D_D1_community_leadership_groups_women","D_D1_community_leadership_groups_elderly","D_D1_community_leadership_groups_disabled","D_D1_community_leadership_groups_none","D_D2_idp_now","D_D2_idp_perc","D_D2_idp_time_arrive","D_D2_idp_source_state","D_D2_idp_source_lga","D_D2_idp_abductee","D_D3_returnees_now","D_D4_child_perc","D_D4_pregnant_lactating_perc","E_food_now","E_food_no_reason1","E_food_now_type_main_staples","E_food_now_type_pulses","E_food_now_type_fruit","E_food_now_type_vegetables","E_food_now_type_meat","E_food_now_type_milk_dairy","E_food_source","E_food_wild_now","E_meals_number","E_food_distr","E_market_now","E_market_now_se","E_market_now_who","E_cereal_price_increase","E_food_coping_consumption_less_expensive_food","E_food_coping_consumption_borrow_food","E_food_coping_consumption_wild_food","E_food_coping_consumption_limit_meal_size","E_food_coping_consumption_only_children_eat","E_food_coping_consumption_reduce_meals","E_food_coping_consumption_skip_days","E_food_coping_consumption_none","E_food_coping_livelihoods_borrow_food","E_food_coping_livelihoods_borrow_money","E_food_coping_livelihoods_gather_wild_food","E_food_coping_livelihoods_consume_seeds","E_food_coping_livelihoods_send_children_to_neighbors","E_food_coping_livelihoods_household_begs","E_food_coping_livelihoods_sell_home_assets","E_food_coping_livelihoods_sell_livestock","E_food_coping_livelihoods_slaughter_livestock","E_food_coping_livelihoods_hunting","E_food_coping_livelihoods_fishing","E_food_coping_livelihoods_cattle_camps","E_food_coping_livelihoods_displacement_camp","E_food_coping_livelihoods_none","E_shock_hunger","E_shock_arrival","E_shock_cereal_price","E_shock_protection","E_current_activities_crops_for_cash","E_current_activities_crops_for_sustenance","E_current_activities_livestock","E_current_activities_hunting","E_current_activities_fishing","E_current_activities_casual_labour","E_current_activities_market","E_current_activities_salaries","E_current_activities_remittances","E_current_activities_poultry","E_current_activities_none","E_current_activities_other","E_livelihoods_practice_subsistence","E_livelihoods_practice_farmingsell","E_livelihoods_practice_grazing","E_livelihoods_practice_markets","E_livelihoods_practice_transportation","E_livelihoods_practice_trade","E_livelihoods_practice_artisan","E_livelihoods_practice_service","E_livelihoods_practice_other","E_livelihoods_barriers","E_livelihoods_barriers_choice_farmland","E_livelihoods_barriers_choice_waterways","E_livelihoods_barriers_choice_grazing","E_livelihoods_barriers_choice_markets","E_livelihoods_barriers_choice_transportation","E_livelihoods_barriers_choice_other","E_land_available","E_ag_inputs","E_harvest_last","E_harvest_next","E_livestock_possession","E_livestock_access","E_harvest_who","E_harvest_use","E_fuel_cooking","E_fuel_lighting","E_fuel_obtain","E_fuel_insufficient","F_health_now","F_health_dist","F_health_no_reason1","F_supp_feeding","F_health_problems1","F_mortality_increase","F_mortality_increase_why","F_mortality_child","F_mortality_adults","F_mortality_eldery","F_polio_vacc","F_polio_vacc_visit","F_polio_vacc_infection","G_prot_now","G_prot_incidence","G_prot_looting","G_prot_women_concern","G_prot_men_concern","G_prot_girls_concern","G_prot_boys_concern","G_prot_unaccompanied","G_comm_relations","G_disputes_violence","G_disputes","G_lighting","G_night_walk","G_abduction_girls","G_abduction_boys","G_suicide_bombing","G_safe_concerns","G_detained_childer","G_detained_adult","G_move_men","G_move_women","G_enslaved_labor","G_mines","G_quantity_uxo","G_mine_acc_numb","I_I1_nd_shelter_type1","I_I1_nd_location","I_I1_rt_shelter_type1","I_I1_rt_location","I_I2_idp_shelter_type1","I_I2_idp_location","I_I2_shelter_open_yn","I_I2_shelter_open","I_shelter_materials_grass","I_shelter_materials_mud","I_shelter_materials_timber","I_shelter_materials_rope","I_shelter_materials_cgi","I_shelter_materials_ps","I_shelter_materials_pole","I_shelter_materials_none","I_shelter_materials_other","I_shelter_damage","I_shelter_destroyed_percent","I_shelter_flooding","I_nfi_available_blanket","I_nfi_available_sleeping_mat","I_nfi_available_jerry_can","I_nfi_available_cooking_pot","I_nfi_available_mosquito_net","I_nfi_available_bucket","I_nfi_available_soap","I_nfi_available_none","I_nfi_available_other","I_nfi_source_pre_displacement","I_nfi_source_market","I_nfi_source_local_community","I_nfi_source_ngo","I_nfi_source_didnt_get","I_nfi_source_other","I_nfi_need1","I_nfi_distribution","J_water_boreholes","J_water_boreholes_functional","J_water_now_how","J_water_now_time","J_water_source_animals","J_water_safety","J_water_source_seasonal","J_latrine_now","J_latrine_usage","J_latrine_no_usage","J_hand_washing","K_edu_now","K_edu_no_reason","K_edu_girl_formal","K_edu_girl_formal_attendance","K_edu_girl_informal","K_edu_girl_informal_attendance","K_attendance_no_reason1_girls","K_edu_boy_formal","K_edu_boy_formal_attendance","K_edu_boy_informal","K_edu_boy_informal_attendance","K_attendance_no_reason1_boys","N_radio_allowed","N_radio_existing","N_cellphoneallowed","N_cellphone_existing","N_info_source","N_info_source_who","N_electricity","N_mobilephone","N_info_trust","N_prevent_info","N_prevent_info_how","N_prevent_info_what","D_D2_idp_source_ward","D_D2_idp_source_settlement","D_D3_returnee_time_arrived","L_idp_leadership","ward_htr_settle_cnt","ward_gis_settle_cnt","ward_prcnt_of_H2R","ward_prcnt20ov_yn","lga_settle_cnt_H2R","lga_settle_cnt_GIS","lga_prcnt_of_H2R","lga_prcnt20ov_yn"
"23","borno;NG008008","NG008008007;NG008008",NC,"202292f9-12d7-4e41-9e5b-2489efa76404;NG008008007;NG008008","borno","NG008008","NG008008007","202292f9-12d7-4e41-9e5b-2489efa76404","yes","more_half","yes","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","no","less_half","less_half","no","unsafe_access_land","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","forage","yes","two","no","yes","no","no","no","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_worst","SL","SL","no_impact","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","no","no","no","no","no","no","no","NC","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","no","malnutrition","yes","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","no","NC","no","worse","no","no","forced_marriage","forced_recruit","early_marr","none","no","SL","SL","NC","no","no","yes","yes","no","inside","no","no","no","no","no","no","SL","SL","tent","proper_home","SL","SL","SL","SL","SL","SL","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","no","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","pro_well","under_30_minutes","no","no","yes","yes","more_half","SL","ash","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","no","no","no","no","in_person","friend_family","none","no","person","no","SL","SL","SL","SL","SL","SL",1,60,0.02,0,10,232,0.0431034482758621,0
"24","borno;NG008008","NG008008008;NG008008",NC,"09ff454b-3aa6-48b3-a7c0-996896353eea;NG008008008;NG008008","borno","NG008008","NG008008008","09ff454b-3aa6-48b3-a7c0-996896353eea","yes","more_half","yes","no","SL","SL","SL","SL","SL","yes","NC","3_months","NC","NC","no","no","less_half","less_half","no","unsafe_access_land","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","forage","yes","two","no","yes","no","yes","yes","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_worst","NC","NC","no_impact","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","no","no","yes","no","no","no","no","NC","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","yes","malnutrition","yes","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","no","NC","yes","worse","yes","no","forced_marriage","forced_recruit","abduct","harass","no","NC","SL","NC","no","no","yes","yes","no","inside","no","no","no","yes","yes","no","SL","SL","tent","proper_home","SL","SL","NC","NC","no","SL","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","yes","NC","yes","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","pro_well","30_minutes_1_hour","yes","no","yes","yes","more_half","SL","ash","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","no","no","no","no","in_person","friend_family","none","yes","person","no","SL","SL",NC,NC,"SL","SL",1,11,0.095,1,10,232,0.0431034482758621,0
"25","borno;NG008008","NG008008009;NG008008",NC,"f370951f-0d7c-4ea6-867a-0f78168b9262;NG008008009;NG008008","borno","NG008008","NG008008009","f370951f-0d7c-4ea6-867a-0f78168b9262","yes","half","no","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","no","less_half","more_half","no","unsafe_access_land","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","forage","yes","three","no","no","NC","NC","SL","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_worst","SL","SL","no_impact","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","no","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","no","no","no","no","no","no","no","NC","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","no","malnutrition","yes","hunger_malnutrition","cholera_diarrhea","hunger_malnutrition","hunger_malnutrition","no","NC","no","worse","no","no","forced_marriage","forced_recruit","abduct","none","no","SL","SL","NC","no","no","no","no","no","inside","no","no","no","no","no","no","SL","SL","tent","other_home","SL","SL","SL","SL","SL","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","no","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","pro_well","under_30_minutes","no","no","yes","no","SL","SL","ash","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","no","no","no","no","in_person","friend_family","none","no","person","no","SL","SL","SL","SL","SL","SL",1,8,0.125,1,10,232,0.0431034482758621,0
"26","borno;NG008008","NG008008010;NG008008",NC,"xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx;NG008008010;NG008008","borno","NG008008","NG008008010","xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx","yes","more_half","yes","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","no","less_half","less_half","no","unsafe_access_land","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","forage","yes","two","no","no","NC","NC","SL","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_worst","SL","SL","large_impact","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","no","no","no","no","no","no","no","NC","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","no","malnutrition","yes","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","no","NC","no","worse","no","no","forced_marriage","forced_recruit","abduct","forced_recruit","no","SL","SL","NC","no","no","no","no","no","inside","no","no","no","no","no","no","SL","SL","tent","proper_home","SL","SL","SL","SL","SL","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","no","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","pro_well","30_minutes_1_hour","no","no","yes","yes","more_half","SL","only_water","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","no","no","no","no","in_person","friend_family","none","no","person","no","SL","SL","SL","SL","SL","SL",1,3,0.335,1,10,232,0.0431034482758621,0
"27","borno;NG008010","NG008010002;NG008010",NC,"2cbd3da4-3a0d-4831-9360-283069f33c99;NG008010002;NG008010","borno","NG008010","NG008010002","2cbd3da4-3a0d-4831-9360-283069f33c99","yes","NC","no","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","yes","less_half","less_half","yes","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","cultivated","no","NC","no","no","NC","NC","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","SL","NC","SL","small_impact","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","yes","SL","SL","SL","SL","SL","SL","yes","yes","yes","yes","yes","no","yes","pay_landlord","firewood","torchlight","collect_outside","reduced_meals","no","SL","never_there","no","fever","no","SL","malaria_fever","NC","natural","no","NC","no","worse","no","no","none","none","none","none","no","SL","SL","NC","yes","yes","no","no","no","inside","no","no","yes","yes","no","no","SL","SL","NC","NC","NC","NC","SL","SL","SL","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","no","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","sleeping_mat","no","no","SL","pro_well","30_minutes_1_hour","yes","yes","yes","no","SL","SL","only_water","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","yes","yes","no","no","in_person","friend_family","none","no","person","yes","no_mobile","info_family","SL","SL",NC,"SL",1,208,0.005,0,6,1259,0.00476568705321684,0
"28","borno;NG008010","NG008010003;NG008010",NC,"161d9729-694e-436f-8720-c91c9bbbe235;NG008010003;NG008010","borno","NG008010","NG008010003","161d9729-694e-436f-8720-c91c9bbbe235","yes","less_half","no","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","no","less_half","less_half","yes","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","cultivated","no","three","no","no","NC","NC","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","SL","SL","SL","small_impact","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","yes","SL","SL","SL","SL","SL","SL","yes","yes","yes","yes","yes","yes","yes","pay_authorities","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","no","malaria","no","SL","malaria_fever","malaria_fever","malaria_fever","no","NC","no","better","no","yes","forced_marriage","none","forced_marriage","none","yes","SL","SL","NC","yes","yes","no","no","no","inside","no","no","yes","yes","no","no","SL","SL","makeshift","proper_home","SL","SL","SL","SL","SL","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","no","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","mosquito_net","no","no","SL","pro_well","under_30_minutes","yes","no","yes","no","SL","SL","only_water","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","yes","yes","no","no","in_person","friend_family","none","no","person","yes","no_mobile","info_aoo","SL","SL","SL","SL",1,196,0.01,0,6,1259,0.00476568705321684,0
"29","borno;NG008010","NG008010005;NG008010",NC,"12067701-fbe2-4462-afb5-259dc4271d3d;NG008010005;NG008010","borno","NG008010","NG008010005","12067701-fbe2-4462-afb5-259dc4271d3d","yes","less_half","no","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","yes","less_half","less_half","yes","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","cultivated","no","two","no","no","NC","NC","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","SL","small_impact","SL","small_impact","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","yes","SL","SL","SL","SL","SL","SL","yes","yes","yes","yes","no","no","yes","pay_landlord","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","no","fever","no","SL","malaria_fever","malaria_fever","malaria_fever","no","NC","no","better","no","no","none","none","none","none","yes","SL","SL","NC","yes","yes","no","no","yes","inside","yes","yes","yes","yes","no","no","SL","SL","makeshift","proper_home","makeshift","proper_home","SL","SL","SL","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","yes","NC","no","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","sleeping_mat","no","yes","yes","pro_well","30_minutes_1_hour","yes","yes","yes","yes","NC","none_available","only_water","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","yes","yes","no","no","in_person","friend_family","none","no","person","yes","no_mobile","info_aoo","SL","SL",NC,"SL",1,66,0.02,0,6,1259,0.00476568705321684,0
"30","borno;NG008010","NG008010006;NG008010",NC,"2dca0aeb-95b6-4578-847e-5e85cde932e6;NG008010006;NG008010","borno","NG008010","NG008010006","2dca0aeb-95b6-4578-847e-5e85cde932e6","yes","less_half","no","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","yes","less_half","less_half","yes","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","cultivated","no","three","no","no","NC","NC","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","SL","small_impact","SL","small_impact","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","yes","SL","SL","SL","SL","SL","SL","yes","yes","yes","yes","no","no","yes","pay_authorities","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","no","malaria","no","SL","malaria_fever","malaria_fever","malaria_fever","no","NC","no","better","no","no","none","none","none","none","yes","SL","SL","NC","yes","yes","no","no","no","inside","no","no","yes","yes","no","no","SL","SL","makeshift","proper_home","makeshift","proper_home","SL","SL","SL","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","yes","NC","no","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","mosquito_net","no","yes","yes","pro_well","30_minutes_1_hour","yes","yes","yes","no","SL","SL","only_water","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","yes","yes","no","no","in_person","friend_family","none","no","person","yes","no_mobile","info_aoo","SL","SL",NC,"SL",1,98,0.015,0,6,1259,0.00476568705321684,0
"31","borno;NG008010","NG008010009;NG008010",NC,"3a3e3f0e-126e-48e4-b0eb-55002fea5bd4;NG008010009;NG008010","borno","NG008010","NG008010009","3a3e3f0e-126e-48e4-b0eb-55002fea5bd4","yes","less_half","no","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","no","less_half","less_half","yes","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","cultivated","no","three","no","no","NC","NC","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","SL","SL","SL","small_impact","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","yes","SL","SL","SL","SL","SL","SL","yes","yes","yes","yes","yes","yes","yes","pay_authorities","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","no","malaria","no","SL","malaria_fever","malaria_fever","malaria_fever","no","NC","no","better","no","no","none","none","none","none","yes","SL","SL","NC","yes","yes","no","no","no","inside","no","no","yes","yes","no","no","SL","SL","makeshift","proper_home","SL","SL","SL","SL","SL","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","no","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","mosquito_net","no","no","SL","pro_well","under_30_minutes","no","no","yes","no","SL","SL","only_water","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","yes","yes","no","no","in_person","friend_family","none","no","person","yes","no_mobile","info_aoo","SL","SL","SL","SL",1,143,0.01,0,6,1259,0.00476568705321684,0
"32","borno;NG008010","NG008010010;NG008010",NC,"e65cf383-aa53-4791-a627-9eb0155fa8b1;NG008010010;NG008010","borno","NG008010","NG008010010","e65cf383-aa53-4791-a627-9eb0155fa8b1","yes","less_half","no","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","yes","less_half","less_half","yes","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","cultivated","no","two","no","no","NC","NC","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","SL","small_impact","SL","small_impact","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","yes","SL","SL","SL","SL","SL","SL","yes","yes","yes","yes","yes","no","yes","pay_landlord","firewood","torchlight","collect_outside","reduced_meals","no","SL","never_there","no","fever","no","SL","malaria_fever","malaria_fever","malaria_fever","no","NC","no","better","no","no","none","none","none","none","no","SL","SL","NC","yes","yes","no","no","no","inside","no","no","yes","yes","no","no","SL","SL","makeshift","proper_home","makeshift","proper_home","SL","SL","SL","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","no","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","sleeping_mat","no","no","SL","pro_well","30_minutes_1_hour","yes","no","yes","no","SL","SL","only_water","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","yes","yes","yes","no","in_person","friend_family","none","no","person","yes","no_mobile","info_aoo","SL","SL",NC,"SL",1,97,0.015,0,6,1259,0.00476568705321684,0
"33","borno;NG008011","NG008011001;NG008011",NC,"bf22b308-6b12-45fd-8f79-1180f35a3c86;NG008011001;NG008011","borno","NG008011","NG008011001","bf22b308-6b12-45fd-8f79-1180f35a3c86","yes","NC","yes","yes","NC","FALSE","TRUE","FALSE","FALSE","yes","NC","3_months","NC","NC","yes","yes","less_half","NC","no","unsafe_access_land","TRUE","NC","FALSE","TRUE","FALSE","FALSE","NC","yes","one","no","no","NC","NC","SL","FALSE","FALSE","TRUE","NC","NC","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","NC","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","NC","FALSE","hunger_worst","NC","SL","large_impact","FALSE","NC","FALSE","NC","FALSE","NC","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","NC","NC","NC","FALSE","no","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","no","no","yes","yes","no","no","no","NC","firewood","firewood","collect_within","fuel_sufficient","no","SL","NC","no","NC","yes","NC","hunger_malnutrition","hunger_malnutrition","NC","no","NC","yes","worse","yes","no","NC","forced_recruit","NC","NC","yes","NC","SL","NC","no","no","yes","yes","no","outside","yes","yes","yes","no","yes","yes","110","no","permanent","NC","NC","NC","NC","NC","no","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","yes","NC","no","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","NC","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","NC","no","no","SL","NC","30_minutes_1_hour","no","yes","no","yes","NC","none_available","only_water","yes","SL","no","SL","yes","NC","NC","no","SL","yes","NC","NC","no","no","no","no","in_person","NC","none","no","NC","yes","security","NC",NC,NC,NC,NC,1,8,0.125,1,11,743,0.0148048452220727,0
